ticker,name,beta_equity,beta_asset,beta_debt,re,rd,wacc,"enterprise_value, $B","equity_value, $B",stock_price,mkt_stock_price
ECIFY,Electricité de France S.A.,,,,,,,,,,
FNCTF,Orange S.A.,,,,,,,,,,
MTCPY,MTR Corporation Limited,,,,,,,,,,
JD,"JD.com, Inc.",,,,,,,,,,
BNKHF,BOC Hong Kong (Holdings) Limited,,,,,,,,,,
BK-PC,The Bank of New York Mellon Corporation,,,,,,,,,,
ABB,ABB Ltd,,,,,,,,,,
BAX,Baxter International Inc.,,,,,,,,,,
DASTY,Dassault Systèmes SE,,,,,,,,,,
BIDU,"Baidu, Inc.",,,,,,,,,,
AFL,Aflac Incorporated,,,,,,,,,,
ADI,"Analog Devices, Inc.",,,,,,,,,,
BCE,BCE Inc.,,,,,,,,,,
MSBHY,Mitsubishi Corporation,,,,,,,,,,
HENKY,Henkel AG & Co. KGaA,,,,,,,,,,
SGAPY,Singapore Telecommunications Limited,,,,,,,,,,
TSLA,"Tesla, Inc.",,,,,,,,,,
JAPAF,Japan Tobacco Inc.,,,,,,,,,,
PRU,"Prudential Financial, Inc.",,,,,,,,,,
CTPCF,CITIC Limited,,,,,,,,,,
F,Ford Motor Company,,,,,,,,,,
CHCJY,China CITIC Bank Corporation Limited,,,,,,,,,,
FIS,"Fidelity National Information Services, Inc.",,,,,,,,,,
EW,Edwards Lifesciences Corporation,,,,,,,,,,
CHA,China Telecom Corporation Limited,,,,,,,,,,
AMAT,"Applied Materials, Inc.",,,,,,,,,,
RYLPF,Koninklijke Philips N.V.,,,,,,,,,,
PSX,Phillips 66,,,,,,,,,,
TRV,"The Travelers Companies, Inc.",,,,,,,,,,
AAUKF,Anglo American plc,,,,,,,,,,
CMPGY,Compass Group PLC,,,,,,,,,,
CJPRY,Central Japan Railway Company,,,,,,,,,,
IBN,ICICI Bank Limited,,,,,,,,,,
EMR,Emerson Electric Co.,,,,,,,,,,
WP,"Worldpay, Inc.",,,,,,,,,,
DPSGY,Deutsche Post AG,,,,,,,,,,
CHPXY,"China Pacific Insurance (Group) Co., Ltd.",,,,,,,,,,
PEG,Public Service Enterprise Group Incorporated,,,,,,,,,,
AIPUY,Airports of Thailand Public Company Limited,,,,,,,,,,
S,Sprint Corporation,,,,,,,,,,
FSNUY,Fresenius SE & Co. KGaA,,,,,,,,,,
IQV,IQVIA Holdings Inc.,,,,,,,,,,
CAJ,Canon Inc.,,,,,,,,,,
CIIHY,CITIC Securities Company Limited,,,,,,,,,,
SSREY,Swiss Re Ltd,,,,,,,,,,
SLMNP,"A. Schulman, Inc.",,,,,,,,,,
TSCDY,Tesco PLC,,,,,,,,,,
DCUD,"Dominion Energy, Inc. UT SER A 081519",,,,,,,,,,
EQR,Equity Residential,,,,,,,,,,
ANNSF,"Aena S.M.E., S.A.",,,,,,,,,,
CSGKF,Credit Suisse Group AG,,,,,,,,,,
IR,Ingersoll-Rand Plc,,,,,,,,,,
NEM,Newmont Goldcorp Corporation,,,,,,,,,,
KNYJF,KONE Oyj,,,,,,,,,,
RACE,Ferrari N.V.,,,,,,,,,,
XIACF,Xiaomi Corporation,,,,,,,,,,
HCMLY,LafargeHolcim Ltd,,,,,,,,,,
ORLY,"O'Reilly Automotive, Inc.",,,,,,,,,,
ED,"Consolidated Edison, Inc.",,,,,,,,,,
SCCO,Southern Copper Corporation,,,,,,,,,,
SVNDF,"Seven & i Holdings Co., Ltd.",,,,,,,,,,
NRDBY,Nordea Bank Abp,,,,,,,,,,
HKHHY,Heineken Holding N.V.,,,,,,,,,,
CTTAF,Continental Aktiengesellschaft,,,,,,,,,,
WFAFF,Wesfarmers Limited,,,,,,,,,,
ALC,"Alcon, Inc.",,,,,,,,,,
ARZGF,Assicurazioni Generali S.p.A.,,,,,,,,,,
ETP-PE,"Energy Transfer Operating, L.P.",,,,,,,,,,
AVB,"AvalonBay Communities, Inc.",,,,,,,,,,
WOLWF,Woolworths Group Limited,,,,,,,,,,
FREJP,Federal Home Loan Mortgage Corporation PFD 5.30%,,,,,,,,,,
GZPFY,PJSC Gazprom Neft,,,,,,,,,,
CLPHY,CLP Holdings Limited,,,,,,,,,,
HSY,The Hershey Company,,,,,,,,,,
EXPGF,Experian plc,,,,,,,,,,
AHCHY,Anhui Conch Cement Company Limited,,,,,,,,,,
CHT,"Chunghwa Telecom Co., Ltd.",,,,,,,,,,
CRRRF,CRRC Corporation Limited,,,,,,,,,,
STI-PA,"SunTrust Banks, Inc.",,,,,,,,,,
CRBJY,China Resources Land Limited,,,,,,,,,,
XLNX,"Xilinx, Inc.",,,,,,,,,,
DNHBY,DNB ASA,,,,,,,,,,
TSN,"Tyson Foods, Inc.",,,,,,,,,,
ELEZF,"Endesa, S.A.",,,,,,,,,,
RSTRF,Restaurant Brands International Limited Partnership,,,,,,,,,,
TLK,Perusahaan Perseroan (Persero) PT Telekomunikasi Indonesia Tbk,,,,,,,,,,
APH,Amphenol Corporation,,,,,,,,,,
GASNY,"Naturgy Energy Group, S.A.",,,,,,,,,,
BRDCF,Bridgestone Corporation,,,,,,,,,,
NOK,Nokia Corporation,,,,,,,,,,
ETP-PD,"Energy Transfer Partners, L.P. PFD UNIT SER D",,,,,,,,,,
GXYEF,Galaxy Entertainment Group Limited,,,,,,,,,,
LUV,Southwest Airlines Co.,,,,,,,,,,
EBAYL,eBay Inc. NT 56,,,,,,,,,,
TRAUF,Transurban Group,,,,,,,,,,
CHKGF,CK Asset Holdings Limited,,,,,,,,,,
ZM,"Zoom Video Communications, Inc.",,,,,,,,,,
HLT,Hilton Worldwide Holdings Inc.,,,,,,,,,,
RSG,"Republic Services, Inc.",,,,,,,,,,
HBANN,Huntington Bancshares Incorporated DSHS 1/40 PFD,,,,,,,,,,
TWTR,"Twitter, Inc.",,,,,,,,,,
ALXN,"Alexion Pharmaceuticals, Inc.",,,,,,,,,,
AZO,"AutoZone, Inc.",,,,,,,,,,
EA,Electronic Arts Inc.,,,,,,,,,,
ITOCY,ITOCHU Corporation,,,,,,,,,,
MSI,"Motorola Solutions, Inc.",,,,,,,,,,
NXPI,NXP Semiconductors N.V.,,,,,,,,,,
BDRFF,Beiersdorf Aktiengesellschaft,,,,,,,,,,
MITSY,"Mitsui & Co., Ltd.",,,,,,,,,,
OKE,"ONEOK, Inc.",,,,,,,,,,
PPG,"PPG Industries, Inc.",,,,,,,,,,
RCI,Rogers Communications Inc.,,,,,,,,,,
AMTD,TD Ameritrade Holding Corporation,,,,,,,,,,
CCEP,Coca-Cola European Partners plc,,,,,,,,,,
MRAAF,"Murata Manufacturing Co., Ltd.",,,,,,,,,,
LRCX,Lam Research Corporation,,,,,,,,,,
HOCPF,HOYA Corporation,,,,,,,,,,
TAL,TAL Education Group,,,,,,,,,,
SDVKY,Sandvik AB,,,,,,,,,,
BLL,Ball Corporation,,,,,,,,,,
UNLRY,,,,,,,,,,,
FOX,Fox Corporation,,,,,,,,,,
KKR-PA,KKR & Co. Inc.,,,,,,,,,,
ETTYF,Essity AB (publ),,,,,,,,,,
ATASY,Atlantia S.p.A.,,,,,,,,,,
TU,TELUS Corporation,,,,,,,,,,
RYCEF,Rolls-Royce Holdings plc,,,,,,,,,,
HRL,Hormel Foods Corporation,,,,,,,,,,
WRCDF,Wirecard AG,,,,,,,,,,
SZKMF,Suzuki Motor Corporation,,,,,,,,,,
PBLOF,Public Bank Berhad,,,,,,,,,,
FNMAH,Federal National Mortgage Association,,,,,,,,,,
SWK,"Stanley Black & Decker, Inc.",,,,,,,,,,
LGFRY,Longfor Group Holdings Limited,,,,,,,,,,
PTAIY,PT Astra International Tbk,,,,,,,,,,
PEUGF,Peugeot S.A.,,,,,,,,,,
LBTYB,Liberty Global Plc,,,,,,,,,,
CKISY,CK Infrastructure Holdings Limited,,,,,,,,,,
PH,Parker-Hannifin Corporation,,,,,,,,,,
CRWOY,China Railway Group Limited,,,,,,,,,,
CODGF,Compagnie de Saint-Gobain S.A.,,,,,,,,,,
DISCK,"Discovery, Inc.",,,,,,,,,,
IMO,Imperial Oil Limited,,,,,,,,,,
FCAU,Fiat Chrysler Automobiles N.V.,,,,,,,,,,
RDSMY,Koninklijke DSM N.V.,,,,,,,,,,
AVVIY,Aviva plc,,,,,,,,,,
AWK,"American Water Works Company, Inc.",,,,,,,,,,
KRYAF,Kerry Group plc,,,,,,,,,,
TOELY,Tokyo Electron Limited,,,,,,,,,,
GIB,CGI Inc.,,,,,,,,,,
UNBLF,Unibail-Rodamco-Westfield,,,,,,,,,,
TRUMF,Terumo Corporation,,,,,,,,,,
GWLIF,Great-West Lifeco Inc.,,,,,,,,,,
KMTUY,Komatsu Ltd.,,,,,,,,,,
LGGNF,Legal & General Group Plc,,,,,,,,,,
ULTA,"Ulta Beauty, Inc.",,,,,,,,,,
BAESF,BAE Systems plc,,,,,,,,,,
FMX,"Fomento Económico Mexicano, S.A.B. de C.V.",,,,,,,,,,
RRETY,"Robinsons Retail Holdings, Inc.",,,,,,,,,,
STT-PC,State Street Corporation,,,,,,,,,,
CQP,"Cheniere Energy Partners, L.P.",,,,,,,,,,
SKVKY,Skandinaviska Enskilda Banken AB (publ.),,,,,,,,,,
MKC,"McCormick & Company, Incorporated",,,,,,,,,,
ESS,"Essex Property Trust, Inc.",,,,,,,,,,
JSHLY,Jardine Strategic Holdings Limited,,,,,,,,,,
SCGLF,Société Générale Société anonyme,,,,,,,,,,
CXO,Concho Resources Inc.,,,,,,,,,,
LLL,"L3 Technologies, Inc.",,,,,,,,,,
CMG,"Chipotle Mexican Grill, Inc.",,,,,,,,,,
CTVA,"Corteva, Inc.",,,,,,,,,,
CSGP,"CoStar Group, Inc.",,,,,,,,,,
ETR,Entergy Corporation,,,,,,,,,,
EIX,Edison International,,,,,,,,,,
VIV,Telefônica Brasil S.A.,,,,,,,,,,
MTD,Mettler-Toledo International Inc.,,,,,,,,,,
CTRP,"Ctrip.com International, Ltd.",,,,,,,,,,
FITBI,Fifth Third Bancorp,,,,,,,,,,
DWAHY,"Daiwa House Industry Co.,Ltd.",,,,,,,,,,
IFNNY,Infineon Technologies AG,,,,,,,,,,
LGRVF,Legrand SA,,,,,,,,,,
MCHP,Microchip Technology Incorporated,,,,,,,,,,
HIG-PG,"The Hartford Financial Services Group, Inc.",,,,,,,,,,
FUJIF,FUJIFILM Holdings Corporation,,,,,,,,,,
POAHY,Porsche Automobil Holding SE,,,,,,,,,,
CDNS,"Cadence Design Systems, Inc.",,,,,,,,,,
CAIXY,"CaixaBank, S.A.",,,,,,,,,,
SWDBY,Swedbank AB (publ),,,,,,,,,,
BYDDY,BYD Company Limited,,,,,,,,,,
BCH,Banco de Chile,,,,,,,,,,
DHI,"D.R. Horton, Inc.",,,,,,,,,,
SWP,"Stanley Black & Decker, Inc. CORP UNIT 2017",,,,,,,,,,
CMS,CMS Energy Corporation,,,,,,,,,,
LH,Laboratory Corporation of America Holdings,,,,,,,,,,
RNSDF,Renault SA,,,,,,,,,,
SWRBY,Swire Pacific Limited,,,,,,,,,,
CBRE,"CBRE Group, Inc.",,,,,,,,,,
TOSYY,Toshiba Corporation,,,,,,,,,,
NUE,Nucor Corporation,,,,,,,,,,
NCMGF,Newcrest Mining Limited,,,,,,,,,,
KHNGY,Kuehne + Nagel International AG,,,,,,,,,,
WPP,WPP plc,,,,,,,,,,
SKM,"SK Telecom Co., Ltd.",,,,,,,,,,
LEN,Lennar Corporation,,,,,,,,,,
AIRYY,Air China Limited,,,,,,,,,,
COO,"The Cooper Companies, Inc.",,,,,,,,,,
WLMIY,Wilmar International Limited,,,,,,,,,,
BPY,Brookfield Property Partners L.P.,,,,,,,,,,
L,Loews Corporation,,,,,,,,,,
CUZ,Cousins Properties Incorporated,,,,,,,,,,
KEYS,"Keysight Technologies, Inc.",,,,,,,,,,
SZLMY,Swiss Life Holding AG,,,,,,,,,,
BBSEY,BB Seguridade Participações S.A.,,,,,,,,,,
FCX,Freeport-McMoRan Inc.,,,,,,,,,,
ESALY,"Eisai Co., Ltd.",,,,,,,,,,
TYIDY,Toyota Industries Corporation,,,,,,,,,,
CFG-PD,"Citizens Financial Group, Inc.",,,,,,,,,,
EFX,Equifax Inc.,,,,,,,,,,
AJG,Arthur J. Gallagher & Co.,,,,,,,,,,
FRC-PH,First Republic Bank,,,,,,,,,,
MRVL,Marvell Technology Group Ltd.,,,,,,,,,,
NDAQ,"Nasdaq, Inc.",,,,,,,,,,
ATUS,"Altice USA, Inc.",,,,,,,,,,
ZTCOF,ZTE Corporation,,,,,,,,,,
IFF,International Flavors & Fragrances Inc.,,,,,,,,,,
GBOOY,"Grupo Financiero Banorte, S.A.B. de C.V.",,,,,,,,,,
NTIOF,National Bank of Canada,,,,,,,,,,
MXIM,"Maxim Integrated Products, Inc.",,,,,,,,,,
HDELY,HeidelbergCement AG,,,,,,,,,,
AGR,"Avangrid, Inc.",,,,,,,,,,
TBVPF,Thai Beverage Public Company Limited,,,,,,,,,,
RWEOY,RWE Aktiengesellschaft,,,,,,,,,,
HCP,"HCP, Inc.",,,,,,,,,,
CRTSF,Chr. Hansen Holding A/S,,,,,,,,,,
PFG,"Principal Financial Group, Inc.",,,,,,,,,,
KB,KB Financial Group Inc.,,,,,,,,,,
GRMN,Garmin Ltd.,,,,,,,,,,
HKHGF,Hongkong Land Holdings Limited,,,,,,,,,,
HGKGY,Power Assets Holdings Limited,,,,,,,,,,
OMVKY,OMV Aktiengesellschaft,,,,,,,,,,
NDVLY,New World Development Company Limited,,,,,,,,,,
JXHLY,"JXTG Holdings, Inc.",,,,,,,,,,
SSL,Sasol Limited,,,,,,,,,,
TFX,Teleflex Incorporated,,,,,,,,,,
CRRFY,Carrefour SA,,,,,,,,,,
EBKDY,Erste Group Bank AG,,,,,,,,,,
WJRYY,West Japan Railway Company,,,,,,,,,,
HEI,HEICO Corporation,,,,,,,,,,
CDW,CDW Corporation,,,,,,,,,,
CNPAY,CNP Assurances SA,,,,,,,,,,
NPSCY,Nippon Steel Corporation,,,,,,,,,,
MGA,Magna International Inc.,,,,,,,,,,
NTAP,"NetApp, Inc.",,,,,,,,,,
PINS,"Pinterest, Inc.",,,,,,,,,,
BMRN,BioMarin Pharmaceutical Inc.,,,,,,,,,,
RKUNY,"Rakuten, Inc.",,,,,,,,,,
SONVY,Sonova Holding AG,,,,,,,,,,
GWW,"W.W. Grainger, Inc.",,,,,,,,,,
SSEZF,SSE plc,,,,,,,,,,
CRWD,"CrowdStrike Holdings, Inc.",,,,,,,,,,
GBLBF,Groupe Bruxelles Lambert SA,,,,,,,,,,
RF-PB,Regions Financial Corporation,,,,,,,,,,
BR,"Broadridge Financial Solutions, Inc.",,,,,,,,,,
NLY-PC,"Annaly Capital Management, Inc.",,,,,,,,,,
ACSAF,"ACS, Actividades de Construcción y Servicios, S.A.",,,,,,,,,,
NNGRY,NN Group N.V.,,,,,,,,,,
SUTNY,"Sumitomo Mitsui Trust Holdings, Inc.",,,,,,,,,,
IQ,"iQIYI, Inc.",,,,,,,,,,
TGOPF,3i Group plc,,,,,,,,,,
PUBGY,Publicis Groupe S.A.,,,,,,,,,,
HOLX,"Hologic, Inc.",,,,,,,,,,
FTNT,"Fortinet, Inc.",,,,,,,,,,
YRAIF,Yara International ASA,,,,,,,,,,
WYNN,"Wynn Resorts, Limited",,,,,,,,,,
MTNOF,MTN Group Limited,,,,,,,,,,
WAB,Wabtec Corporation,,,,,,,,,,
AKAM,"Akamai Technologies, Inc.",,,,,,,,,,
WES,"Western Midstream Partners, LP",,,,,,,,,,
SWKS,"Skyworks Solutions, Inc.",,,,,,,,,,
CTXS,"Citrix Systems, Inc.",,,,,,,,,,
PAYC,"Paycom Software, Inc.",,,,,,,,,,
EXPD,"Expeditors International of Washington, Inc.",,,,,,,,,,
STBFY,Suntory Beverage & Food Limited,,,,,,,,,,
BOIVF,Bollore,,,,,,,,,,
ENIA,Enel Américas S.A.,,,,,,,,,,
TCKRF,Teck Resources Limited,,,,,,,,,,
CNA,CNA Financial Corporation,,,,,,,,,,
GDDY,GoDaddy Inc.,,,,,,,,,,
TSCO,Tractor Supply Company,,,,,,,,,,
ASHTY,Ashtead Group plc,,,,,,,,,,
AMCRY,Amcor plc,,,,,,,,,,
EVRZF,EVRAZ plc,,,,,,,,,,
YNDX,Yandex N.V.,,,,,,,,,,
IFCZF,Intact Financial Corporation,,,,,,,,,,
LNC,Lincoln National Corporation,,,,,,,,,,
RYAAY,Ryanair Holdings plc,,,,,,,,,,
VIA,Viacom Inc.,,,,,,,,,,
STX,Seagate Technology plc,,,,,,,,,,
ALLY,Ally Financial Inc.,,,,,,,,,,
GNZUF,"Guangzhou Automobile Group Co., Ltd.",,,,,,,,,,
TMSNY,Temenos AG,,,,,,,,,,
MKTX,MarketAxess Holdings Inc.,,,,,,,,,,
SYMC,Symantec Corporation,,,,,,,,,,
IHG,InterContinental Hotels Group PLC,,,,,,,,,,
CPB,Campbell Soup Company,,,,,,,,,,
IEX,IDEX Corporation,,,,,,,,,,
IPXHY,Inpex Corporation,,,,,,,,,,
ROL,"Rollins, Inc.",,,,,,,,,,
SYDDF,Sydney Airport Limited,,,,,,,,,,
MHGVY,Mowi ASA,,,,,,,,,,
ATO,Atmos Energy Corporation,,,,,,,,,,
VAR,"Varian Medical Systems, Inc.",,,,,,,,,,
CTL,"CenturyLink, Inc.",,,,,,,,,,
EDNMY,Edenred SA,,,,,,,,,,
GLPEY,"Galp Energia, SGPS, S.A.",,,,,,,,,,
STE,STERIS plc,,,,,,,,,,
BKKLY,Bangkok Bank Public Company Limited,,,,,,,,,,
SLLDY,Sanlam Limited,,,,,,,,,,
LSXMB,The Liberty SiriusXM Group,,,,,,,,,,
SNMYF,Suncorp Group Limited,,,,,,,,,,
EBR,Centrais Elétricas Brasileiras S.A. - Eletrobras,,,,,,,,,,
WRB,W. R. Berkley Corporation,,,,,,,,,,
FYRTY,"FamilyMart UNY Holdings Co., Ltd.",,,,,,,,,,
NVR,"NVR, Inc.",,,,,,,,,,
MTHRF,"M3, Inc.",,,,,,,,,,
ELAN,Elanco Animal Health Incorporated,,,,,,,,,,
EPOKY,Epiroc AB (publ),,,,,,,,,,
SUI,"Sun Communities, Inc.",,,,,,,,,,
ROKU,"Roku, Inc.",,,,,,,,,,
DUAVF,Dassault Aviation SA,,,,,,,,,,
ZNH,China Southern Airlines Company Limited,,,,,,,,,,
MTUAY,MTU Aero Engines AG,,,,,,,,,,
SAPIF,Saputo Inc.,,,,,,,,,,
PAGS,PagSeguro Digital Ltd.,,,,,,,,,,
RDEIF,"Red Eléctrica Corporación, S.A.",,,,,,,,,,
TXT,Textron Inc.,,,,,,,,,,
ELS,"Equity LifeStyle Properties, Inc.",,,,,,,,,,
