ticker,name,beta_equity,beta_asset,beta_debt,re,rd,wacc,"enterprise_value, $B","equity_value, $B",stock_price,mkt_stock_price
BHPLF,BHP Group,,,,,,,,,,
NVS,Novartis AG,,,,,,,,,,
INTC,Intel Corporation,,,,,,,,,,
LVMUY,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne",,,,,,,,,,
BA,The Boeing Company,,,,,,,,,,
TSM,Taiwan Semiconductor Manufacturing Company Limited,,,,,,,,,,
CMCSA,Comcast Corporation,,,,,,,,,,
C-PS,Citigroup Inc.,,,,,,,,,,
PEP,"PepsiCo, Inc.",,,,,,,,,,
CHLKF,China Mobile Limited,,,,,,,,,,
ORCL,Oracle Corporation,,,,,,,,,,
PTR,PetroChina Company Limited,,,,,,,,,,
HSBC,HSBC Holdings plc,,,,,,,,,,
BUDFF,Anheuser-Busch InBev SA/NV,,,,,,,,,,
IESFY,Interconexión Eléctrica S.A. E.S.P.,,,,,,,,,,
TOYOF,Toyota Motor Corporation,,,,,,,,,,
UL,Unilever PLC,,,,,,,,,,
GS-PA,"The Goldman Sachs Group, Inc.",,,,,,,,,,
VMW,"VMware, Inc.",,,,,,,,,,
ENB,Enbridge Inc.,,,,,,,,,,
ENLAY,Enel SpA,,,,,,,,,,
RTNTF,Rio Tinto Group,,,,,,,,,,
BLK,"BlackRock, Inc.",,,,,,,,,,
CME,CME Group Inc.,,,,,,,,,,
CSLLY,CSL Limited,,,,,,,,,,
WBK,Westpac Banking Corporation,,,,,,,,,,
CELG,Celgene Corporation,,,,,,,,,,
KYCCF,Keyence Corporation,,,,,,,,,,
CB,Chubb Limited,,,,,,,,,,
VALE,Vale S.A.,,,,,,,,,,
INTU,Intuit Inc.,,,,,,,,,,
PUK-PA,Prudential plc PER SUB 6.50%,,,,,,,,,,
OJSCY,Public Joint Stock Company Rosneft Oil Company,,,,,,,,,,
COP,ConocoPhillips,,,,,,,,,,
TMUS,"T-Mobile US, Inc.",,,,,,,,,,
CNI,Canadian National Railway Company,,,,,,,,,,
BNS,The Bank of Nova Scotia,,,,,,,,,,
TJX,"The TJX Companies, Inc.",,,,,,,,,,
STOHF,Equinor ASA,,,,,,,,,,
SAFRF,Safran SA,,,,,,,,,,
EL,The Estée Lauder Companies Inc.,,,,,,,,,,
BASFY,BASF SE,,,,,,,,,,
SNE,Sony Corporation,,,,,,,,,,
BDX,"Becton, Dickinson and Company",,,,,,,,,,
DUK-PA,Duke Energy Corporation,,,,,,,,,,
IBDSF,"Iberdrola, S.A.",,,,,,,,,,
EPD,Enterprise Products Partners L.P.,,,,,,,,,,
CL,Colgate-Palmolive Company,,,,,,,,,,
HINKF,Heineken N.V.,,,,,,,,,,
CSX,CSX Corporation,,,,,,,,,,
AXAHF,AXA SA,,,,,,,,,,
D,"Dominion Energy, Inc.",,,,,,,,,,
FRCOY,"Fast Retailing Co., Ltd.",,,,,,,,,,
RBGPF,Reckitt Benckiser Group plc,,,,,,,,,,
SOBKY,SoftBank Corp.,,,,,,,,,,
CI,Cigna Corporation,,,,,,,,,,
PNC-PQ,"The PNC Financial Services Group, Inc.",,,,,,,,,,
NOVKY,PAO NOVATEK,,,,,,,,,,
ISRG,"Intuitive Surgical, Inc.",,,,,,,,,,
ADDYY,adidas AG,,,,,,,,,,
DMLRY,Daimler AG,,,,,,,,,,
BNPQF,BNP Paribas SA,,,,,,,,,,
PUKPF,Prudential plc,,,,,,,,,,
SPG,"Simon Property Group, Inc.",,,,,,,,,,
KDDIY,KDDI Corporation,,,,,,,,,,
BBD,Banco Bradesco S.A.,,,,,,,,,,
SO,The Southern Company,,,,,,,,,,
VCISY,VINCI SA,,,,,,,,,,
BSX,Boston Scientific Corporation,,,,,,,,,,
AIQUY,L'Air Liquide S.A.,,,,,,,,,,
MUFG,"Mitsubishi UFJ Financial Group, Inc.",,,,,,,,,,
ANZBY,Australia and New Zealand Banking Group Limited,,,,,,,,,,
E,Eni S.p.A.,,,,,,,,,,
BAYRY,Bayer Aktiengesellschaft,,,,,,,,,,
CCI,Crown Castle International Corp. (REIT),,,,,,,,,,
SPGI,S&P Global Inc.,,,,,,,,,,
PBCRF,PT Bank Central Asia Tbk,,,,,,,,,,
ESLOY,EssilorLuxottica Société anonyme,,,,,,,,,,
SCHW-PC,The Charles Schwab Corporation,,,,,,,,,,
ZTS,Zoetis Inc.,,,,,,,,,,
DD,"DuPont de Nemours, Inc.",,,,,,,,,,
ECL,Ecolab Inc.,,,,,,,,,,
DANOY,Danone SA,,,,,,,,,,
TAK,Takeda Pharmaceutical Company Limited,,,,,,,,,,
RCRRF,"Recruit Holdings Co., Ltd.",,,,,,,,,,
LUKOY,PJSC LUKOIL,,,,,,,,,,
AMAT,"Applied Materials, Inc.",,,,,,,,,,
RYLPF,Koninklijke Philips N.V.,,,,,,,,,,
PSX,Phillips 66,,,,,,,,,,
TRV,"The Travelers Companies, Inc.",,,,,,,,,,
AAUKF,Anglo American plc,,,,,,,,,,
CMPGY,Compass Group PLC,,,,,,,,,,
CJPRY,Central Japan Railway Company,,,,,,,,,,
IBN,ICICI Bank Limited,,,,,,,,,,
MTRJF,MTR Corporation Limited,,,,,,,,,,
EMR,Emerson Electric Co.,,,,,,,,,,
WP,"Worldpay, Inc.",,,,,,,,,,
DPSGY,Deutsche Post AG,,,,,,,,,,
CHPXY,"China Pacific Insurance (Group) Co., Ltd.",,,,,,,,,,
DELL,Dell Technologies Inc.,,,,,,,,,,
BBVXF,"Banco Bilbao Vizcaya Argentaria, S.A.",,,,,,,,,,
SRE,Sempra Energy,,,,,,,,,,
AUDVF,AUDI AG,,,,,,,,,,
PPWLO,PacifiCorp,,,,,,,,,,
ROP,"Roper Technologies, Inc.",,,,,,,,,,
SCHYY,Sands China Ltd.,,,,,,,,,,
BBT-PF,BB&T Corporation,,,,,,,,,,
CAOVY,China Overseas Land & Investment Limited,,,,,,,,,,
KHC,The Kraft Heinz Company,,,,,,,,,,
ROST,"Ross Stores, Inc.",,,,,,,,,,
ANCTF,Alimentation Couche-Tard Inc.,,,,,,,,,,
CKHUY,CK Hutchison Holdings Limited,,,,,,,,,,
OXY,Occidental Petroleum Corporation,,,,,,,,,,
MU,"Micron Technology, Inc.",,,,,,,,,,
NGG,National Grid plc,,,,,,,,,,
BKRKY,PT Bank Rakyat Indonesia (Persero) Tbk,,,,,,,,,,
NJDCY,Nidec Corporation,,,,,,,,,,
PSA-PU,Public Storage DEP SHS PFD-U,,,,,,,,,,
IVSBF,Investor AB (publ),,,,,,,,,,
MCO,Moody's Corporation,,,,,,,,,,
IITSF,Intesa Sanpaolo S.p.A.,,,,,,,,,,
BDORY,Banco do Brasil S.A.,,,,,,,,,,
ET,Energy Transfer LP,,,,,,,,,,
HOKCF,The Hong Kong and China Gas Company Limited,,,,,,,,,,
KAOOY,Kao Corporation,,,,,,,,,,
DAL,"Delta Air Lines, Inc.",,,,,,,,,,
SHOP,Shopify Inc.,,,,,,,,,,
CUK,Carnival plc,,,,,,,,,,
NILSY,Public Joint Stock Company Mining and Metallurgical Company Norilsk Nickel,,,,,,,,,,
ENGIY,ENGIE SA,,,,,,,,,,
SYY,Sysco Corporation,,,,,,,,,,
CCL,Carnival Corporation,,,,,,,,,,
ADSK,"Autodesk, Inc.",,,,,,,,,,
MURGF,Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft,,,,,,,,,,
DOW,Dow Inc.,,,,,,,,,,
DKILY,"Daikin Industries,Ltd.",,,,,,,,,,
ATLKY,Atlas Copco AB,,,,,,,,,,
DLNDY,"D&L Industries, Inc.",,,,,,,,,,
DOGEF,Ørsted A/S,,,,,,,,,,
EGRNF,China Evergrande Group,,,,,,,,,,
DG,Dollar General Corporation,,,,,,,,,,
CTSH,Cognizant Technology Solutions Corporation,,,,,,,,,,
AABA,Altaba Inc.,,,,,,,,,,
DSNKY,"Daiichi Sankyo Company, Limited",,,,,,,,,,
FISV,"Fiserv, Inc.",,,,,,,,,,
MFC,Manulife Financial Corporation,,,,,,,,,,
STZ,"Constellation Brands, Inc.",,,,,,,,,,
APC,Anadarko Petroleum Corporation,,,,,,,,,,
VFC,V.F. Corporation,,,,,,,,,,
OVCHY,Oversea-Chinese Banking Corporation Limited,,,,,,,,,,
MFG,"Mizuho Financial Group, Inc.",,,,,,,,,,
CM,Canadian Imperial Bank of Commerce,,,,,,,,,,
TKOMY,"Tokio Marine Holdings, Inc.",,,,,,,,,,
EBAY,eBay Inc.,,,,,,,,,,
HNHPF,"Hon Hai Precision Industry Co., Ltd.",,,,,,,,,,
EJPRY,East Japan Railway Company,,,,,,,,,,
CRARY,Crédit Agricole S.A.,,,,,,,,,,
TLKMF,Perusahaan Perseroan (Persero) PT Telekomunikasi Indonesia Tbk,,,,,,,,,,
AZO,"AutoZone, Inc.",,,,,,,,,,
EA,Electronic Arts Inc.,,,,,,,,,,
ITOCY,ITOCHU Corporation,,,,,,,,,,
MSI,"Motorola Solutions, Inc.",,,,,,,,,,
NXPI,NXP Semiconductors N.V.,,,,,,,,,,
BDRFF,Beiersdorf Aktiengesellschaft,,,,,,,,,,
MITSY,"Mitsui & Co., Ltd.",,,,,,,,,,
OKE,"ONEOK, Inc.",,,,,,,,,,
PPG,"PPG Industries, Inc.",,,,,,,,,,
RCI,Rogers Communications Inc.,,,,,,,,,,
AMTD,TD Ameritrade Holding Corporation,,,,,,,,,,
CCEP,Coca-Cola European Partners plc,,,,,,,,,,
MRAAF,"Murata Manufacturing Co., Ltd.",,,,,,,,,,
LRCX,Lam Research Corporation,,,,,,,,,,
HOCPF,HOYA Corporation,,,,,,,,,,
GXYYY,Galaxy Entertainment Group Limited,,,,,,,,,,
THLLY,Thales S.A.,,,,,,,,,,
SAXPF,Sampo Oyj,,,,,,,,,,
KBCSY,KBC Group NV,,,,,,,,,,
DLR,"Digital Realty Trust, Inc.",,,,,,,,,,
UNCRY,UniCredit S.p.A.,,,,,,,,,,
SPOT,Spotify Technology S.A.,,,,,,,,,,
BTGOF,BT Group plc,,,,,,,,,,
EADSY,Airbus SE,,,,,,,,,,
NSANY,"Nissan Motor Co., Ltd.",,,,,,,,,,
WEC,"WEC Energy Group, Inc.",,,,,,,,,,
HMRZF,H & M Hennes & Mauritz AB (publ),,,,,,,,,,
FANDY,FirstRand Limited,,,,,,,,,,
CMI,Cummins Inc.,,,,,,,,,,
SBAC,SBA Communications Corporation,,,,,,,,,,
FTV,Fortive Corporation,,,,,,,,,,
NOKBF,Nokia Corporation,,,,,,,,,,
MIELY,Mitsubishi Electric Corporation,,,,,,,,,,
PPERF,PT Bank Mandiri (Persero) Tbk,,,,,,,,,,
DBOEF,Deutsche Börse Aktiengesellschaft,,,,,,,,,,
GVDBF,Givaudan SA,,,,,,,,,,
SIRI,Sirius XM Holdings Inc.,,,,,,,,,,
LKREF,Link Real Estate Investment Trust,,,,,,,,,,
BF-B,Brown-Forman Corporation,,,,,,,,,,
VTR,"Ventas, Inc.",,,,,,,,,,
OAOFY,PJSC Tatneft,,,,,,,,,,
DLTR,"Dollar Tree, Inc.",,,,,,,,,,
AHODF,Koninklijke Ahold Delhaize N.V.,,,,,,,,,,
TDG,TransDigm Group Incorporated,,,,,,,,,,
SCMWY,Swisscom AG,,,,,,,,,,
CRH,CRH plc,,,,,,,,,,
INNYY,innogy SE,,,,,,,,,,
RCL,Royal Caribbean Cruises Ltd.,,,,,,,,,,
MITEY,"Mitsubishi Estate Co., Ltd.",,,,,,,,,,
GLW,Corning Incorporated,,,,,,,,,,
MCK,McKesson Corporation,,,,,,,,,,
TROW,"T. Rowe Price Group, Inc.",,,,,,,,,,
GOLD,Barrick Gold Corporation,,,,,,,,,,
HLDCY,Henderson Land Development Company Limited,,,,,,,,,,
NTOIF,Neste Oyj,,,,,,,,,,
ALPMY,Astellas Pharma Inc.,,,,,,,,,,
FDC,First Data Corporation,,,,,,,,,,
LZAGY,Lonza Group Ltd,,,,,,,,,,
GPN,Global Payments Inc.,,,,,,,,,,
SXYAY,Sika AG,,,,,,,,,,
WIT,Wipro Limited,,,,,,,,,,
WCN,"Waste Connections, Inc.",,,,,,,,,,
ASBFY,Associated British Foods plc,,,,,,,,,,
MPLX,MPLX LP,,,,,,,,,,
VEEV,Veeva Systems Inc.,,,,,,,,,,
PXD,Pioneer Natural Resources Company,,,,,,,,,,
CCCGY,China Communications Construction Company Limited,,,,,,,,,,
VRSN,"VeriSign, Inc.",,,,,,,,,,
LNSTY,London Stock Exchange Group plc,,,,,,,,,,
DFS,Discover Financial Services,,,,,,,,,,
VIV,Telefônica Brasil S.A.,,,,,,,,,,
MTD,Mettler-Toledo International Inc.,,,,,,,,,,
CTRP,"Ctrip.com International, Ltd.",,,,,,,,,,
FITBI,Fifth Third Bancorp,,,,,,,,,,
FNMAG,Federal National Mortgage Association,,,,,,,,,,
DWAHY,"Daiwa House Industry Co.,Ltd.",,,,,,,,,,
IFNNY,Infineon Technologies AG,,,,,,,,,,
LGRVF,Legrand SA,,,,,,,,,,
MCHP,Microchip Technology Incorporated,,,,,,,,,,
HIG-PG,"The Hartford Financial Services Group, Inc.",,,,,,,,,,
FUJIF,FUJIFILM Holdings Corporation,,,,,,,,,,
POAHY,Porsche Automobil Holding SE,,,,,,,,,,
CDNS,"Cadence Design Systems, Inc.",,,,,,,,,,
PANW,"Palo Alto Networks, Inc.",,,,,,,,,,
MSCI,MSCI Inc.,,,,,,,,,,
LBTYK,Liberty Global Plc,,,,,,,,,,
CABJF,Carlsberg A/S,,,,,,,,,,
JMHLY,Jardine Matheson Holdings Limited,,,,,,,,,,
SGSOY,SGS SA,,,,,,,,,,
WOLTF,Wolters Kluwer N.V.,,,,,,,,,,
AMP,"Ameriprise Financial, Inc.",,,,,,,,,,
GMBXF,"Grupo México, S.A.B. de C.V.",,,,,,,,,,
APTV,Aptiv PLC,,,,,,,,,,
CAPMF,Capgemini SE,,,,,,,,,,
AME,"AMETEK, Inc.",,,,,,,,,,
MTCH,"Match Group, Inc.",,,,,,,,,,
SHZHY,Shenzhou International Group Holdings Limited,,,,,,,,,,
SNN,Smith & Nephew plc,,,,,,,,,,
HPE,Hewlett Packard Enterprise Company,,,,,,,,,,
SNAP,Snap Inc.,,,,,,,,,,
SCGLY,Société Générale Société anonyme,,,,,,,,,,
TWLO,Twilio Inc.,,,,,,,,,,
HXGBY,Hexagon AB (publ),,,,,,,,,,
CNSWF,Constellation Software Inc.,,,,,,,,,,
CLX,The Clorox Company,,,,,,,,,,
PGPHF,Partners Group Holding AG,,,,,,,,,,
KUBTY,Kubota Corporation,,,,,,,,,,
WY,Weyerhaeuser Company,,,,,,,,,,
FOJCY,Fortum Oyj,,,,,,,,,,
LBLCF,Loblaw Companies Limited,,,,,,,,,,
SVNLY,Svenska Handelsbanken AB (publ),,,,,,,,,,
EXPE,"Expedia Group, Inc.",,,,,,,,,,
HVRRY,Hannover Rück SE,,,,,,,,,,
SNPS,"Synopsys, Inc.",,,,,,,,,,
HAL,Halliburton Company,,,,,,,,,,
AKZOY,Akzo Nobel N.V.,,,,,,,,,,
IAC,IAC/InterActiveCorp,,,,,,,,,,
KKR-PB,KKR & Co. Inc.,,,,,,,,,,
PBA,Pembina Pipeline Corporation,,,,,,,,,,
AEE,Ameren Corporation,,,,,,,,,,
KR,The Kroger Co.,,,,,,,,,,
TLSNF,Telia Company AB (publ),,,,,,,,,,
ROK,"Rockwell Automation, Inc.",,,,,,,,,,
SHG,"Shinhan Financial Group Co., Ltd.",,,,,,,,,,
CHD,"Church & Dwight Co., Inc.",,,,,,,,,,
K,Kellogg Company,,,,,,,,,,
NTRSP,Northern Trust Corporation,,,,,,,,,,
SCVPY,The Siam Cement Public Company Limited,,,,,,,,,,
LBRDK,Liberty Broadband Corporation,,,,,,,,,,
CBS-A,CBS Corporation,,,,,,,,,,
AVIFY,Advanced Info Service Public Company Limited,,,,,,,,,,
ANET,"Arista Networks, Inc.",,,,,,,,,,
FRRVY,"Ferrovial, S.A.",,,,,,,,,,
FAST,Fastenal Company,,,,,,,,,,
LYFT,"Lyft, Inc.",,,,,,,,,,
SOMLY,"SECOM CO., LTD.",,,,,,,,,,
CGHLY,China Gas Holdings Limited,,,,,,,,,,
SPLK,Splunk Inc.,,,,,,,,,,
PCRFY,Panasonic Corporation,,,,,,,,,,
FSUGY,Fortescue Metals Group Limited,,,,,,,,,,
SSUMY,Sumitomo Corporation,,,,,,,,,,
IX,ORIX Corporation,,,,,,,,,,
DISH,DISH Network Corporation,,,,,,,,,,
WJRYY,West Japan Railway Company,,,,,,,,,,
HEI,HEICO Corporation,,,,,,,,,,
CDW,CDW Corporation,,,,,,,,,,
CNPAY,CNP Assurances SA,,,,,,,,,,
NPSCY,Nippon Steel Corporation,,,,,,,,,,
MGA,Magna International Inc.,,,,,,,,,,
NTAP,"NetApp, Inc.",,,,,,,,,,
PINS,"Pinterest, Inc.",,,,,,,,,,
BMRN,BioMarin Pharmaceutical Inc.,,,,,,,,,,
RKUNY,"Rakuten, Inc.",,,,,,,,,,
SONVY,Sonova Holding AG,,,,,,,,,,
GWW,"W.W. Grainger, Inc.",,,,,,,,,,
SSEZF,SSE plc,,,,,,,,,,
CRWD,"CrowdStrike Holdings, Inc.",,,,,,,,,,
GBLBF,Groupe Bruxelles Lambert SA,,,,,,,,,,
RF-PB,Regions Financial Corporation,,,,,,,,,,
BR,"Broadridge Financial Solutions, Inc.",,,,,,,,,,
FNV,Franco-Nevada Corporation,,,,,,,,,,
OKTA,"Okta, Inc.",,,,,,,,,,
CIADY,China Mengniu Dairy Company Limited,,,,,,,,,,
UCBJY,UCB SA,,,,,,,,,,
POFNF,Power Financial Corporation,,,,,,,,,,
CNP,"CenterPoint Energy, Inc.",,,,,,,,,,
MKL,Markel Corporation,,,,,,,,,,
BSAC,Banco Santander-Chile,,,,,,,,,,
GPC,Genuine Parts Company,,,,,,,,,,
CRERF,Carrefour SA,,,,,,,,,,
VDMCY,Vodacom Group Limited,,,,,,,,,,
EXAS,Exact Sciences Corporation,,,,,,,,,,
BMBLF,Brambles Limited,,,,,,,,,,
WEICY,"Weichai Power Co., Ltd.",,,,,,,,,,
ZTO,ZTO Express (Cayman) Inc.,,,,,,,,,,
CHYHY,Chr. Hansen Holding A/S,,,,,,,,,,
STM,STMicroelectronics N.V.,,,,,,,,,,
WCG,"WellCare Health Plans, Inc.",,,,,,,,,,
MGM,MGM Resorts International,,,,,,,,,,
W,Wayfair Inc.,,,,,,,,,,
EVRG,"Evergy, Inc.",,,,,,,,,,
SSNC,"SS&C Technologies Holdings, Inc.",,,,,,,,,,
SMUUY,The Siam Commercial Bank Public Company Limited,,,,,,,,,,
VNO-PK,Vornado Realty Trust PFD SER K,,,,,,,,,,
EDU,New Oriental Education & Technology Group Inc.,,,,,,,,,,
CGC,Canopy Growth Corporation,,,,,,,,,,
AAL,American Airlines Group Inc.,,,,,,,,,,
EBKOF,Erste Group Bank AG,,,,,,,,,,
AYAAF,"Ayala Land, Inc.",,,,,,,,,,
TS,Tenaris S.A.,,,,,,,,,,
INVH,Invitation Homes Inc.,,,,,,,,,,
WHGLY,WH Group Limited,,,,,,,,,,
DATA,"Tableau Software, Inc.",,,,,,,,,,
DB,Deutsche Bank Aktiengesellschaft,,,,,,,,,,
XYL,Xylem Inc.,,,,,,,,,,
CLR,"Continental Resources, Inc.",,,,,,,,,,
OCPNY,Olympus Corporation,,,,,,,,,,
WAT,Waters Corporation,,,,,,,,,,
DWHHF,Deutsche Wohnen SE,,,,,,,,,,
ANGPY,Anglo American Platinum Limited,,,,,,,,,,
WPC,W. P. Carey Inc.,,,,,,,,,,
EXR,Extra Space Storage Inc.,,,,,,,,,,
ACGL,Arch Capital Group Ltd.,,,,,,,,,,
KPCPY,Kasikornbank Public Company Limited,,,,,,,,,,
GELYF,Geely Automobile Holdings Limited,,,,,,,,,,
IT,"Gartner, Inc.",,,,,,,,,,
DRI,"Darden Restaurants, Inc.",,,,,,,,,,
IEP,Icahn Enterprises L.P.,,,,,,,,,,
WHLKY,Wheelock and Company Limited,,,,,,,,,,
AHKSF,Asahi Kasei Corporation,,,,,,,,,,
SAUHY,Straumann Holding AG,,,,,,,,,,
KEP,Korea Electric Power Corporation,,,,,,,,,,
STGPF,Scentre Group,,,,,,,,,,
DXC,DXC Technology Company,,,,,,,,,,
UPMKY,UPM-Kymmene Oyj,,,,,,,,,,
NTXFY,Natixis S.A.,,,,,,,,,,
CRHKY,China Resources Beer (Holdings) Company Limited,,,,,,,,,,
CAG,"Conagra Brands, Inc.",,,,,,,,,,
MHVYF,"Mitsubishi Heavy Industries, Ltd.",,,,,,,,,,
MMP,"Magellan Midstream Partners, L.P.",,,,,,,,,,
JBSAY,JBS S.A.,,,,,,,,,,
UDR,"UDR, Inc.",,,,,,,,,,
DOV,Dover Corporation,,,,,,,,,,
